,id,name,certifi
48670,w048671,"Adrian,Chen",Y
48671,w048672,"Bryan,Chen",Y
48672,w048673,"Joanna,Shen",Y
48673,w048674,"Miles,Wang",Y
48674,w048675,"Abe,Chou",Y
48675,w048676,"Jessica,Shen",Y
48676,w048677,"Penny,Wu",Y
48677,w048678,"Penny,Chou",Y
48678,w048679,"Gwen,Shen",Y
48679,w048680,"Bert,Shen",Y
48680,w048681,"Baldwin,Chao",Y
48681,w048682,"Derek,Chen",Y
48682,w048683,"Kristen,Chang",Y
48683,w048684,"Ira,Hsu",Y
48684,w048685,"Derek,Wu",Y
48685,w048686,"Millie,Chao",Y
48686,w048687,"Clarence,Wang",Y
48687,w048688,"Willy,Wu",Y
48688,w048689,"Reese,Chang",Y
48689,w048690,"Candice,Chen",Y
48690,w048691,"Wayne,Chen",Y
48691,w048692,"Donna,Chen",Y
48692,w048693,"Adolf,Wu",Y
48693,w048694,"Burt,Hsu",Y
48694,w048695,"Jackie,Wang",Y
48695,w048696,"Nell,Chen",Y
48696,w048697,"Errol,Wu",Y
48697,w048698,"Reese,Li",Y
48698,w048699,"Russell,Cheng",Y
48699,w048700,"Elva,Chen",Y
48700,w048701,"Theo,Wu",Y
48701,w048702,"Gene,Yang",Y
48702,w048703,"Dominic,Wang",Y
48703,w048704,"Doris,Chen",Y
48704,w048705,"Marshall,Shen",Y
48705,w048706,"Edna,Chou",Y
48706,w048707,"Laban,Yang",Y
48707,w048708,"Dirk,Chu",Y
48708,w048709,"Eric,Wang",Y
48709,w048710,"Daphne,Wang",Y
48710,w048711,"Cleo,Hsu",Y
48711,w048712,"Kent,Chao",Y
48712,w048713,"Eva,Chang",Y
48713,w048714,"Ross,Chao",Y
48714,w048715,"Ross,Hsu",Y
48715,w048716,"Gene,Chang",Y
48716,w048717,"Alanna,Wang",Y
48717,w048718,"Millie,Lu",Y
48718,w048719,"Basil,Wu",Y
48719,w048720,"Bradford,Lu",Y
48720,w048721,"Wayne,Hsu",Y
48721,w048722,"Cora,Wang",Y
48722,w048723,"Kristen,Hsu",Y
48723,w048724,"Adolf,Li",Y
48724,w048725,"Bob,Hsu",Y
48725,w048726,"Anna,Wu",Y
48726,w048727,"Bernard,Chen",Y
48727,w048728,"Dirk,Chou",Y
48728,w048729,"George,Wu",Y
48729,w048730,"Craig,Cheng",Y
48730,w048731,"Gene,Li",Y
48731,w048732,"Christine,Cheng",Y
48732,w048733,"Gene,Wang",Y
48733,w048734,"Cliff,Yang",Y
48734,w048735,"Edna,Wang",Y
48735,w048736,"Glen,Wang",Y
48736,w048737,"Dominic,Wu",Y
48737,w048738,"Cora,Chang",Y
48738,w048739,"Clyde,Wu",Y
48739,w048740,"Chris,Chou",Y
48740,w048741,"Carmen,Chu",Y
48741,w048742,"Gideon,Wang",Y
48742,w048743,"Kit,Chou",Y
48743,w048744,"Cleo,Chang",Y
48744,w048745,"Skylar,Chen",Y
48745,w048746,"Sue,Chang",Y
48746,w048747,"Derek,Wu",Y
48747,w048748,"Darren,Li",Y
48748,w048749,"Bruce,Wang",Y
48749,w048750,"Chris,Chen",Y
48750,w048751,"Barnaby,Hsu",Y
48751,w048752,"Jed,Li",Y
48752,w048753,"Edith,Wang",Y
48753,w048754,"Jeremy,Hsu",Y
48754,w048755,"Babs,Wang",Y
48755,w048756,"Elsa,Chang",Y
48756,w048757,"Dave,Wang",Y
48757,w048758,"Bradford,Chao",Y
48758,w048759,"Clyde,Wu",Y
48759,w048760,"Carmen,Chang",Y
48760,w048761,"Wesley,Wu",Y
48761,w048762,"Morgan,Yang",Y
48762,w048763,"Eli,Li",Y
48763,w048764,"Bonny,Wang",Y
48764,w048765,"Nova,Wu",Y
48765,w048766,"Abel,Li",Y
48766,w048767,"Abe,Chang",Y
48767,w048768,"Dan,Chen",Y
48768,w048769,"Hector,Li",Y
48769,w048770,"Lou,Cheng",Y
48770,w048771,"Helen,Chao",Y
48771,w048772,"Skylar,Wang",Y
48772,w048773,"Candice,Wu",Y
48773,w048774,"Edgar,Li",Y
48774,w048775,"Otto,Chang",Y
48775,w048776,"Bonny,Chen",Y
48776,w048777,"Doug,Chou",Y
48777,w048778,"Willy,Chou",Y
48778,w048779,"Bob,Hsu",Y
48779,w048780,"Ross,Chou",Y
48780,w048781,"Constant,Wu",Y
48781,w048782,"Eli,Wu",Y
48782,w048783,"Christian,Chou",Y
48783,w048784,"Olympia,Shen",Y
48784,w048785,"Eleanora,Chou",Y
48785,w048786,"Olympia,Li",Y
48786,w048787,"Maria,Li",Y
48787,w048788,"Reese,Lu",Y
48788,w048789,"Ella,Chang",Y
48789,w048790,"Dan,Wu",Y
48790,w048791,"Dirk,Chang",Y
48791,w048792,"Eric,Wu",Y
48792,w048793,"Sal,Shen",Y
48793,w048794,"Hugh,Chang",Y
48794,w048795,"Eli,Chou",Y
48795,w048796,"Aurora,Hsu",Y
48796,w048797,"Eli,Chang",Y
48797,w048798,"Edith,Chen",Y
48798,w048799,"Craig,Hsu",Y
48799,w048800,"Darren,Shen",Y
48800,w048801,"Abel,Chou",Y
48801,w048802,"Kathy,Wu",Y
48802,w048803,"Ivy,Wang",Y
48803,w048804,"Olive,Shen",Y
48804,w048805,"Basil,Lu",Y
48805,w048806,"Kathy,Wang",Y
48806,w048807,"Eleanora,Shen",Y
48807,w048808,"Cliff,Chou",Y
48808,w048809,"Eleanora,Chu",Y
48809,w048810,"Marshall,Hsu",Y
48810,w048811,"Darren,Li",Y
48811,w048812,"Terence,Shen",Y
48812,w048813,"Bonny,Shen",Y
48813,w048814,"Kay,Chu",Y
48814,w048815,"Errol,Shen",Y
48815,w048816,"Theo,Wang",Y
48816,w048817,"Eugene,Chang",Y
48817,w048818,"Aileen,Li",Y
48818,w048819,"Rob,Hsu",Y
48819,w048820,"Hugh,Wang",Y
48820,w048821,"Jennifer,Li",Y
48821,w048822,"Dirk,Chang",Y
48822,w048823,"Anna,Chao",Y
48823,w048824,"Dominic,Wang",Y
48824,w048825,"William,Chang",Y
48825,w048826,"Eva,Hsu",Y
48826,w048827,"Elaine,Shen",Y
48827,w048828,"Emma,Shen",Y
48828,w048829,"Ella,Lu",Y
48829,w048830,"Dennis,Wu",Y
48830,w048831,"Calvin,Wang",Y
48831,w048832,"Danny,Lu",Y
48832,w048833,"Abel,Hsu",Y
48833,w048834,"Tricia,Wu",Y
48834,w048835,"Ira,Shen",Y
48835,w048836,"Bid,Hsu",Y
48836,w048837,"Allen,Yang",Y
48837,w048838,"Jackie,Wu",Y
48838,w048839,"Libby,Hsu",Y
48839,w048840,"Edgar,Yang",Y
48840,w048841,"Brian,Chao",Y
48841,w048842,"Dennis,Wang",Y
48842,w048843,"Kay,Wu",Y
48843,w048844,"Deb,Wang",Y
48844,w048845,"Abel,Cheng",Y
48845,w048846,"Cora,Chao",Y
48846,w048847,"Nell,Chou",Y
48847,w048848,"Alexis,Chou",Y
48848,w048849,"Ella,Chang",Y
48849,w048850,"Lou,Cheng",Y
48850,w048851,"Lou,Chen",Y
48851,w048852,"Darren,Wang",Y
48852,w048853,"Christine,Shen",Y
48853,w048854,"Will,Wu",Y
48854,w048855,"Russell,Hsu",Y
48855,w048856,"Dick,Chang",Y
48856,w048857,"Craig,Chou",Y
48857,w048858,"Dennis,Chou",Y
48858,w048859,"Dennis,Hsu",Y
48859,w048860,"Glen,Li",Y
48860,w048861,"Bonny,Hsu",Y
48861,w048862,"Nelson,Chu",Y
48862,w048863,"Alden,Chu",Y
48863,w048864,"Darren,Chang",Y
48864,w048865,"Chloe,Yang",Y
48865,w048866,"Millie,Chang",Y
48866,w048867,"Hugh,Chao",Y
48867,w048868,"Bob,Hsu",Y
48868,w048869,"Charles,Wang",Y
48869,w048870,"Constant,Chu",Y
48870,w048871,"Colin,Yang",Y
48871,w048872,"Craig,Chou",Y
48872,w048873,"George,Lu",Y
48873,w048874,"Nancy,Li",Y
48874,w048875,"Elsa,Wu",Y
48875,w048876,"Joe,Wu",Y
48876,w048877,"Larry,Yang",Y
48877,w048878,"Morgan,Hsu",Y
48878,w048879,"Andy,Lu",Y
48879,w048880,"Eleanora,Chou",Y
48880,w048881,"Jed,Chang",Y
48881,w048882,"Eleanora,Wu",Y
48882,w048883,"Jackie,Li",Y
48883,w048884,"Elaine,Chou",Y
48884,w048885,"Abraham,Chu",Y
48885,w048886,"Millie,Chen",Y
48886,w048887,"Errol,Chen",Y
48887,w048888,"Dominic,Chou",Y
48888,w048889,"Sal,Hsu",Y
48889,w048890,"Gideon,Wu",Y
48890,w048891,"Nahum,Li",Y
48891,w048892,"Bryan,Wang",Y
48892,w048893,"Alden,Li",Y
48893,w048894,"Chloe,Chou",Y
48894,w048895,"Dennis,Cheng",Y
48895,w048896,"Bonny,Wu",Y
48896,w048897,"Dexter,Hsu",Y
48897,w048898,"George,Wang",Y
48898,w048899,"Mia,Wu",Y
48899,w048900,"Lou,Chao",Y
48900,w048901,"Clyde,Shen",Y
48901,w048902,"Linnea,Chen",Y
48902,w048903,"Flo,Chang",Y
48903,w048904,"Bruce,Hsu",Y
48904,w048905,"Daniel,Chu",Y
48905,w048906,"Charles,Cheng",Y
48906,w048907,"Craig,Chu",Y
48907,w048908,"Edith,Cheng",Y
48908,w048909,"Abe,Wang",Y
48909,w048910,"Alexis,Chang",Y
48910,w048911,"Libby,Chen",Y
48911,w048912,"Elaine,Wang",Y
48912,w048913,"Ralph,Wang",Y
48913,w048914,"Daphne,Wu",Y
48914,w048915,"Olive,Chou",Y
48915,w048916,"Babs,Chou",Y
48916,w048917,"Wayne,Shen",Y
48917,w048918,"Christine,Cheng",Y
48918,w048919,"Trudie,Lu",Y
48919,w048920,"Daniel,Wu",Y
48920,w048921,"Bobby,Chen",Y
48921,w048922,"Kent,Wang",Y
48922,w048923,"Olive,Chou",Y
48923,w048924,"Leo,Chou",Y
48924,w048925,"Alexis,Wu",Y
48925,w048926,"Larry,Wang",Y
48926,w048927,"Calvin,Chen",Y
48927,w048928,"Barnaby,Chu",Y
48928,w048929,"Olive,Chou",Y
48929,w048930,"Ralph,Chen",Y
48930,w048931,"Kirk,Chou",Y
48931,w048932,"Danny,Wang",Y
48932,w048933,"Miles,Wu",Y
48933,w048934,"Daphne,Chang",Y
48934,w048935,"Eva,Wu",Y
48935,w048936,"Bonny,Shen",Y
48936,w048937,"Skylar,Hsu",Y
48937,w048938,"Calvin,Wu",Y
48938,w048939,"Kay,Wang",Y
48939,w048940,"Gene,Chen",Y
48940,w048941,"Otto,Wang",Y
48941,w048942,"Clive,Chou",Y
48942,w048943,"Christine,Wang",Y
48943,w048944,"Kristen,Chao",Y
48944,w048945,"Theo,Chao",Y
48945,w048946,"Chloe,Hsu",Y
48946,w048947,"Daphne,Chou",Y
48947,w048948,"Kay,Shen",Y
48948,w048949,"Jessica,Shen",Y
48949,w048950,"Max,Wang",Y
48950,w048951,"Ralph,Hsu",Y
48951,w048952,"Van,Chu",Y
48952,w048953,"Kay,Hsu",Y
48953,w048954,"Danny,Li",Y
48954,w048955,"Dominic,Shen",Y
48955,w048956,"Baldwin,Wang",Y
48956,w048957,"Wesley,Li",Y
48957,w048958,"Cleo,Hsu",Y
48958,w048959,"Helen,Yang",Y
48959,w048960,"Olive,Chen",Y
48960,w048961,"Randy,Shen",Y
48961,w048962,"Linnea,Chu",Y
48962,w048963,"Dexter,Hsu",Y
48963,w048964,"Burt,Lu",Y
48964,w048965,"Doris,Chu",Y
48965,w048966,"Alden,Chou",Y
48966,w048967,"Stanley,Li",Y
48967,w048968,"Lou,Wu",Y
48968,w048969,"Gene,Wu",Y
48969,w048970,"Christine,Cheng",Y
48970,w048971,"Cora,Wu",Y
48971,w048972,"Emma,Chou",Y
48972,w048973,"Bradford,Chu",Y
48973,w048974,"Chris,Chou",Y
48974,w048975,"Kristen,Chou",Y
48975,w048976,"Clarence,Lu",Y
48976,w048977,"Dottie,Chou",Y
48977,w048978,"Clive,Wang",Y
48978,w048979,"Craig,Wu",Y
48979,w048980,"Darren,Hsu",Y
48980,w048981,"Eleanora,Li",Y
48981,w048982,"Elaine,Wang",Y
48982,w048983,"Jennifer,Chen",Y
48983,w048984,"Larry,Chang",Y
48984,w048985,"Joe,Chang",Y
48985,w048986,"Marshall,Lu",Y
48986,w048987,"Abel,Wang",Y
48987,w048988,"Bradford,Chao",Y
48988,w048989,"Caesar,Wang",Y
48989,w048990,"Sophia,Wang",Y
48990,w048991,"Christian,Chen",Y
48991,w048992,"Ivy,Chen",Y
48992,w048993,"Jeremy,Lu",Y
48993,w048994,"Clark,Chang",Y
48994,w048995,"Cyril,Hsu",Y
48995,w048996,"Dwight,Li",Y
48996,w048997,"Babs,Chang",Y
48997,w048998,"Willy,Chou",Y
48998,w048999,"Abe,Chen",Y
48999,w049000,"Joe,Chen",Y
49000,w049001,"Doug,Chang",Y
49001,w049002,"Dirk,Yang",Y
49002,w049003,"Cyril,Wu",Y
49003,w049004,"Elaine,Chen",Y
49004,w049005,"Terence,Chu",Y
49005,w049006,"Chloe,Lu",Y
49006,w049007,"Gillian,Chou",Y
49007,w049008,"Van,Shen",Y
49008,w049009,"Van,Shen",Y
49009,w049010,"Clive,Lu",Y
49010,w049011,"Glen,Hsu",Y
49011,w049012,"Darren,Hsu",Y
49012,w049013,"Dan,Shen",Y
49013,w049014,"Baldwin,Chou",Y
49014,w049015,"Elva,Wu",Y
49015,w049016,"Christine,Wu",Y
49016,w049017,"Kathy,Chou",Y
49017,w049018,"Laban,Wu",Y
49018,w049019,"Edgar,Hsu",Y
49019,w049020,"Natalie,Hsu",Y
49020,w049021,"Willa,Chen",Y
49021,w049022,"Micky,Li",Y
49022,w049023,"Maria,Wang",Y
49023,w049024,"Kathy,Chen",Y
49024,w049025,"Steve,Wang",Y
49025,w049026,"Dominic,Li",Y
49026,w049027,"Stanley,Hsu",Y
49027,w049028,"Dottie,Yang",Y
49028,w049029,"Eli,Wu",Y
49029,w049030,"Miles,Chen",Y
49030,w049031,"Russell,Wang",Y
49031,w049032,"Anna,Li",Y
49032,w049033,"Dick,Yang",Y
49033,w049034,"Rob,Wu",Y
49034,w049035,"Andy,Cheng",Y
49035,w049036,"Jennifer,Hsu",Y
49036,w049037,"Bobby,Wu",Y
49037,w049038,"Charles,Chen",Y
49038,w049039,"Sophia,Hsu",Y
49039,w049040,"Lou,Wu",Y
49040,w049041,"Aileen,Wu",Y
49041,w049042,"Maria,Wu",Y
49042,w049043,"Kent,Chou",Y
49043,w049044,"Abner,Cheng",Y
49044,w049045,"Robert,Wu",Y
49045,w049046,"Barnaby,Chou",Y
49046,w049047,"Roy,Wang",Y
49047,w049048,"Colin,Wang",Y
49048,w049049,"Joanna,Wang",Y
49049,w049050,"Dwight,Chang",Y
49050,w049051,"Dennis,Lu",Y
49051,w049052,"Micky,Lu",Y
49052,w049053,"Nova,Yang",Y
49053,w049054,"George,Shen",Y
49054,w049055,"Morgan,Yang",Y
49055,w049056,"Kirk,Hsu",Y
49056,w049057,"Burt,Lu",Y
49057,w049058,"Deb,Chu",Y
49058,w049059,"Alexis,Chen",Y
49059,w049060,"Deb,Chou",Y
49060,w049061,"Kristen,Chou",Y
49061,w049062,"Doug,Chen",Y
49062,w049063,"Jeremy,Shen",Y
49063,w049064,"Wesley,Wu",Y
49064,w049065,"Willy,Li",Y
49065,w049066,"Joanna,Wang",Y
49066,w049067,"Doris,Shen",Y
49067,w049068,"Abraham,Chen",Y
49068,w049069,"Otto,Wang",Y
49069,w049070,"Wayne,Shen",Y
49070,w049071,"Miles,Wu",Y
49071,w049072,"Dottie,Hsu",Y
49072,w049073,"Katharine,Wu",Y
49073,w049074,"Morgan,Hsu",Y
49074,w049075,"Wesley,Cheng",Y
49075,w049076,"Bid,Chao",Y
49076,w049077,"Cleo,Hsu",Y
49077,w049078,"Katharine,Chang",Y
49078,w049079,"Aileen,Wang",Y
49079,w049080,"Ed,Chang",Y
49080,w049081,"Errol,Chen",Y
49081,w049082,"Dominic,Wu",Y
49082,w049083,"Carmen,Chen",Y
49083,w049084,"Micky,Chen",Y
49084,w049085,"Dirk,Shen",Y
49085,w049086,"Caesar,Yang",Y
49086,w049087,"Roy,Chen",Y
49087,w049088,"Rick,Wu",Y
49088,w049089,"Aileen,Hsu",Y
49089,w049090,"Chris,Hsu",Y
49090,w049091,"Willa,Shen",Y
49091,w049092,"Cyril,Hsu",Y
49092,w049093,"Eric,Chou",Y
49093,w049094,"Eugene,Chou",Y
49094,w049095,"Aileen,Chao",Y
49095,w049096,"Edward,Hsu",Y
49096,w049097,"Alexis,Shen",Y
49097,w049098,"Rick,Chou",Y
49098,w049099,"Charles,Wang",Y
49099,w049100,"Constant,Wu",Y
49100,w049101,"Will,Wu",Y
49101,w049102,"Elaine,Chao",Y
49102,w049103,"Bruce,Hsu",Y
49103,w049104,"Nelson,Shen",Y
49104,w049105,"Bid,Chen",Y
49105,w049106,"Theo,Chen",Y
49106,w049107,"Will,Wang",Y
49107,w049108,"Alanna,Shen",Y
49108,w049109,"Constant,Cheng",Y
49109,w049110,"Otto,Chou",Y
49110,w049111,"George,Li",Y
49111,w049112,"Flo,Wang",Y
49112,w049113,"Clyde,Shen",Y
49113,w049114,"Rob,Wu",Y
49114,w049115,"Adrian,Wu",Y
49115,w049116,"Bruce,Chou",Y
49116,w049117,"Dominic,Wang",Y
49117,w049118,"Adolf,Chang",Y
49118,w049119,"Ed,Wu",Y
49119,w049120,"Ralph,Wu",Y
49120,w049121,"Nelson,Chang",Y
49121,w049122,"Elva,Yang",Y
49122,w049123,"Deb,Cheng",Y
49123,w049124,"Bradford,Wang",Y
49124,w049125,"Jed,Chang",Y
49125,w049126,"Adolf,Chu",Y
49126,w049127,"Ella,Li",Y
49127,w049128,"Sal,Hsu",Y
49128,w049129,"Deb,Chen",Y
49129,w049130,"Sophia,Chou",Y
49130,w049131,"Bid,Wang",Y
49131,w049132,"Kristen,Chao",Y
49132,w049133,"Clark,Wang",Y
49133,w049134,"Colin,Chou",Y
49134,w049135,"Daphne,Wang",Y
49135,w049136,"Alanna,Wu",Y
49136,w049137,"Elaine,Hsu",Y
49137,w049138,"Cyril,Lu",Y
49138,w049139,"Carmen,Wu",Y
49139,w049140,"William,Hsu",Y
49140,w049141,"Nelson,Chou",Y
49141,w049142,"Gillian,Chen",Y
49142,w049143,"Wayne,Li",Y
49143,w049144,"Edward,Chen",Y
49144,w049145,"Nancy,Wu",Y
49145,w049146,"Nelson,Chang",Y
49146,w049147,"Craig,Hsu",Y
49147,w049148,"Eliot,Lu",Y
49148,w049149,"Joe,Wang",Y
49149,w049150,"Ivy,Wu",Y
49150,w049151,"Rick,Shen",Y
49151,w049152,"Dottie,Shen",Y
49152,w049153,"Bradford,Chou",Y
49153,w049154,"Sue,Chou",Y
49154,w049155,"Eugene,Chou",Y
49155,w049156,"Randy,Wang",Y
49156,w049157,"Abe,Chang",Y
49157,w049158,"Dirk,Chen",Y
49158,w049159,"Kirk,Chao",Y
49159,w049160,"Kit,Chou",Y
49160,w049161,"Dominic,Chen",Y
49161,w049162,"Hugh,Wu",Y
49162,w049163,"Ralph,Chang",Y
49163,w049164,"Randy,Chen",Y
49164,w049165,"Eric,Chou",Y
49165,w049166,"Doug,Chen",Y
49166,w049167,"Christian,Wang",Y
49167,w049168,"Marshall,Chou",Y
49168,w049169,"Doris,Hsu",Y
49169,w049170,"Wesley,Chou",Y
49170,w049171,"Olive,Li",Y
49171,w049172,"Willa,Chao",Y
49172,w049173,"Olive,Wu",Y
49173,w049174,"Otto,Li",Y
49174,w049175,"Bob,Wang",Y
49175,w049176,"Derek,Chou",Y
49176,w049177,"Eugene,Wu",Y
49177,w049178,"Dominic,Hsu",Y
49178,w049179,"Dexter,Wu",Y
49179,w049180,"Natalie,Chang",Y
49180,w049181,"Barnaby,Shen",Y
49181,w049182,"Eugene,Hsu",Y
49182,w049183,"Marshall,Chou",Y
49183,w049184,"Joshua,Chang",Y
49184,w049185,"Marshall,Cheng",Y
49185,w049186,"Maria,Li",Y
49186,w049187,"Clark,Wu",Y
49187,w049188,"Kristen,Chao",Y
49188,w049189,"Penny,Hsu",Y
49189,w049190,"Gillian,Li",Y
49190,w049191,"Constant,Hsu",Y
49191,w049192,"William,Li",Y
49192,w049193,"Bradford,Wu",Y
49193,w049194,"Amy,Wu",Y
49194,w049195,"Cleo,Lu",Y
49195,w049196,"Tricia,Wu",Y
49196,w049197,"Cleo,Wang",Y
49197,w049198,"Irwin,Wu",Y
49198,w049199,"Don,Chou",Y
49199,w049200,"Willa,Shen",Y
49200,w049201,"Eva,Li",Y
49201,w049202,"Nova,Chou",Y
49202,w049203,"Errol,Wu",Y
49203,w049204,"Clive,Chao",Y
49204,w049205,"Theo,Chao",Y
49205,w049206,"Ella,Chen",Y
49206,w049207,"Maud,Shen",Y
49207,w049208,"Maria,Wu",Y
49208,w049209,"Mia,Shen",Y
49209,w049210,"Rick,Chou",Y
49210,w049211,"Roy,Chang",Y
49211,w049212,"Leo,Chen",Y
49212,w049213,"Cora,Li",Y
49213,w049214,"Carmen,Chu",Y
49214,w049215,"Alanna,Hsu",Y
49215,w049216,"Nancy,Chang",Y
49216,w049217,"Emma,Wang",Y
49217,w049218,"Elva,Shen",Y
49218,w049219,"Dave,Wu",Y
49219,w049220,"Christian,Chou",Y
49220,w049221,"Eva,Wang",Y
49221,w049222,"Ed,Yang",Y
49222,w049223,"Adolf,Li",Y
49223,w049224,"Joanna,Wu",Y
49224,w049225,"Chloe,Chou",Y
49225,w049226,"Clark,Wu",Y
49226,w049227,"Bonny,Hsu",Y
49227,w049228,"Dan,Shen",Y
49228,w049229,"Clive,Wang",Y
49229,w049230,"Nelson,Chang",Y
49230,w049231,"Bid,Hsu",Y
49231,w049232,"Dexter,Cheng",Y
49232,w049233,"Gene,Li",Y
49233,w049234,"Aurora,Wu",Y
49234,w049235,"Burt,Wu",Y
49235,w049236,"Aurora,Hsu",Y
49236,w049237,"Don,Shen",Y
49237,w049238,"Dominic,Li",Y
49238,w049239,"Amy,Li",Y
49239,w049240,"Leo,Chang",Y
49240,w049241,"Skylar,Yang",Y
49241,w049242,"Joshua,Wu",Y
49242,w049243,"Emma,Wang",Y
49243,w049244,"Edna,Chou",Y
49244,w049245,"Rob,Chu",Y
49245,w049246,"Kit,Chu",Y
49246,w049247,"Ella,Wang",Y
49247,w049248,"Roy,Li",Y
49248,w049249,"Chloe,Li",Y
49249,w049250,"Abe,Wang",Y
49250,w049251,"Marshall,Chen",Y
49251,w049252,"Kirk,Yang",Y
49252,w049253,"Constant,Li",Y
49253,w049254,"Cora,Hsu",Y
49254,w049255,"Amy,Chang",Y
49255,w049256,"Jeremy,Chou",Y
49256,w049257,"Nancy,Wang",Y
49257,w049258,"Donna,Chen",Y
49258,w049259,"Daniel,Li",Y
49259,w049260,"Christian,Yang",Y
49260,w049261,"Dominic,Hsu",Y
49261,w049262,"Leo,Wu",Y
49262,w049263,"Basil,Hsu",Y
49263,w049264,"Steve,Chao",Y
49264,w049265,"Calvin,Wang",Y
49265,w049266,"Skylar,Hsu",Y
49266,w049267,"Theo,Wu",Y
49267,w049268,"Bradford,Hsu",Y
49268,w049269,"Steve,Chen",Y
49269,w049270,"Glen,Wang",Y
49270,w049271,"Larry,Wang",Y
49271,w049272,"Irwin,Hsu",Y
49272,w049273,"Joshua,Hsu",Y
49273,w049274,"Basil,Yang",Y
49274,w049275,"Jennifer,Chen",Y
49275,w049276,"Brian,Yang",Y
49276,w049277,"Cliff,Chang",Y
49277,w049278,"Ella,Chang",Y
49278,w049279,"Morgan,Hsu",Y
49279,w049280,"Bernard,Shen",Y
49280,w049281,"Linnea,Hsu",Y
49281,w049282,"Ira,Wang",Y
49282,w049283,"Louis,Lu",Y
49283,w049284,"Clarence,Wu",Y
49284,w049285,"Theo,Shen",Y
49285,w049286,"Eva,Wang",Y
49286,w049287,"Russell,Yang",Y
49287,w049288,"Nova,Wu",Y
49288,w049289,"Jennifer,Hsu",Y
49289,w049290,"Bob,Hsu",Y
49290,w049291,"Alden,Li",Y
49291,w049292,"Babs,Chu",Y
49292,w049293,"Chloe,Wang",Y
49293,w049294,"Eleanora,Chao",Y
49294,w049295,"Freda,Chou",Y
49295,w049296,"Bryan,Wang",Y
49296,w049297,"Barnaby,Wang",Y
49297,w049298,"Gillian,Wang",Y
49298,w049299,"Adrian,Li",Y
49299,w049300,"Willy,Lu",Y
49300,w049301,"Eva,Chou",Y
49301,w049302,"Sophia,Hsu",Y
49302,w049303,"Donna,Chen",Y
49303,w049304,"Mia,Chang",Y
49304,w049305,"Olive,Wu",Y
49305,w049306,"Rick,Yang",Y
49306,w049307,"Babs,Chang",Y
49307,w049308,"Millie,Chang",Y
49308,w049309,"Craig,Wang",Y
49309,w049310,"Willa,Chou",Y
49310,w049311,"Willa,Chang",Y
49311,w049312,"Larry,Wang",Y
49312,w049313,"Linnea,Hsu",Y
49313,w049314,"Ira,Li",Y
49314,w049315,"Dick,Wang",Y
49315,w049316,"Abner,Wang",Y
49316,w049317,"Baldwin,Lu",Y
49317,w049318,"Marshall,Li",Y
49318,w049319,"Daniel,Hsu",Y
49319,w049320,"Emma,Lu",Y
49320,w049321,"Mia,Wu",Y
49321,w049322,"Calvin,Chen",Y
49322,w049323,"Eli,Hsu",Y
49323,w049324,"Trudie,Lu",Y
49324,w049325,"Kent,Chou",Y
49325,w049326,"Hugh,Wang",Y
49326,w049327,"Sophia,Chao",Y
49327,w049328,"Larry,Yang",Y
49328,w049329,"Derek,Chou",Y
49329,w049330,"Dick,Shen",Y
49330,w049331,"Andy,Chang",Y
49331,w049332,"Charles,Wang",Y
49332,w049333,"Cora,Wang",Y
49333,w049334,"George,Lu",Y
49334,w049335,"Ella,Chang",Y
49335,w049336,"Edward,Shen",Y
49336,w049337,"Elva,Shen",Y
49337,w049338,"Dwight,Chou",Y
49338,w049339,"Eric,Chou",Y
49339,w049340,"Ed,Hsu",Y
49340,w049341,"Freda,Chen",Y
49341,w049342,"Eva,Chou",Y
49342,w049343,"Dwight,Chou",Y
49343,w049344,"Edgar,Chao",Y
49344,w049345,"Maria,Hsu",Y
49345,w049346,"Cliff,Li",Y
49346,w049347,"Caesar,Chou",Y
49347,w049348,"Gillian,Li",Y
49348,w049349,"Burt,Hsu",Y
49349,w049350,"Daniel,Wang",Y
49350,w049351,"Hugh,Chou",Y
49351,w049352,"Mia,Chen",Y
49352,w049353,"Larry,Yang",Y
49353,w049354,"Abraham,Wu",Y
49354,w049355,"Abner,Chou",Y
49355,w049356,"Hector,Chang",Y
49356,w049357,"Glen,Chen",Y
49357,w049358,"Willa,Hsu",Y
49358,w049359,"Dominic,Hsu",Y
49359,w049360,"Dwight,Wang",Y
49360,w049361,"Jackie,Yang",Y
49361,w049362,"Kit,Li",Y
49362,w049363,"Glen,Chou",Y
49363,w049364,"Ivy,Lu",Y
49364,w049365,"Abe,Chang",Y
49365,w049366,"Bernard,Li",Y
49366,w049367,"Elaine,Chou",Y
49367,w049368,"Nahum,Chou",Y
49368,w049369,"Rick,Wang",Y
49369,w049370,"Tricia,Yang",Y
49370,w049371,"Abraham,Wang",Y
49371,w049372,"Dave,Chu",Y
49372,w049373,"Alanna,Hsu",Y
49373,w049374,"Maud,Wang",Y
49374,w049375,"Brian,Wu",Y
49375,w049376,"Deb,Shen",Y
49376,w049377,"Jed,Chen",Y
49377,w049378,"Donna,Lu",Y
49378,w049379,"Trudie,Chen",Y
49379,w049380,"Clyde,Li",Y
49380,w049381,"Helen,Li",Y
49381,w049382,"Aileen,Shen",Y
49382,w049383,"Eli,Wu",Y
49383,w049384,"Abel,Wu",Y
49384,w049385,"Chloe,Chen",Y
49385,w049386,"Anna,Chou",Y
49386,w049387,"Chris,Li",Y
